,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
23833,11/05/2020,11,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,4.71820519
23834,10/05/2020,10,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,7.07730779
23835,09/05/2020,09,05,2020,0,1,Sint_Maarten,SX,SXM,42389.0,America,7.07730779
23836,08/05/2020,08,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,7.07730779
23837,07/05/2020,07,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,7.07730779
23838,06/05/2020,06,05,2020,0,1,Sint_Maarten,SX,SXM,42389.0,America,18.87282078
23839,05/05/2020,05,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,18.87282078
23840,04/05/2020,04,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,21.23192338
23841,03/05/2020,03,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,28.30923117
23842,02/05/2020,02,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,44.82294935
23843,01/05/2020,01,05,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,44.82294935
23844,30/04/2020,30,04,2020,1,0,Sint_Maarten,SX,SXM,42389.0,America,44.82294935
23845,29/04/2020,29,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,54.25935974
23846,28/04/2020,28,04,2020,1,0,Sint_Maarten,SX,SXM,42389.0,America,54.25935974
23847,27/04/2020,27,04,2020,1,1,Sint_Maarten,SX,SXM,42389.0,America,56.61846234
23848,26/04/2020,26,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,54.25935974
23849,25/04/2020,25,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,54.25935974
23850,24/04/2020,24,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,54.25935974
23851,23/04/2020,23,04,2020,5,2,Sint_Maarten,SX,SXM,42389.0,America,77.85038571
23852,22/04/2020,22,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,66.05487273
23853,21/04/2020,21,04,2020,1,0,Sint_Maarten,SX,SXM,42389.0,America,101.44141169
23854,20/04/2020,20,04,2020,3,1,Sint_Maarten,SX,SXM,42389.0,America,99.08230909
23855,19/04/2020,19,04,2020,7,0,Sint_Maarten,SX,SXM,42389.0,America,96.72320649
23856,18/04/2020,18,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,80.20948831
23857,17/04/2020,17,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,80.20948831
23858,16/04/2020,16,04,2020,5,0,Sint_Maarten,SX,SXM,42389.0,America,96.72320649
23859,15/04/2020,15,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,108.51871948
23860,14/04/2020,14,04,2020,2,0,Sint_Maarten,SX,SXM,42389.0,America,115.59602727
23861,13/04/2020,13,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,110.87782208
23862,12/04/2020,12,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,110.87782208
23863,11/04/2020,11,04,2020,0,1,Sint_Maarten,SX,SXM,42389.0,America,113.23692467
23864,10/04/2020,10,04,2020,10,0,Sint_Maarten,SX,SXM,42389.0,America,113.23692467
23865,09/04/2020,09,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,92.0050013
23866,08/04/2020,08,04,2020,15,4,Sint_Maarten,SX,SXM,42389.0,America,94.36410389
23867,07/04/2020,07,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,
23868,06/04/2020,06,04,2020,2,2,Sint_Maarten,SX,SXM,42389.0,America,
23869,05/04/2020,05,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,
23870,04/04/2020,04,04,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,
23871,03/04/2020,03,04,2020,7,1,Sint_Maarten,SX,SXM,42389.0,America,
23872,02/04/2020,02,04,2020,10,1,Sint_Maarten,SX,SXM,42389.0,America,
23873,01/04/2020,01,04,2020,3,0,Sint_Maarten,SX,SXM,42389.0,America,
23874,30/03/2020,30,03,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,
23875,29/03/2020,29,03,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,
23876,28/03/2020,28,03,2020,1,0,Sint_Maarten,SX,SXM,42389.0,America,
23877,27/03/2020,27,03,2020,0,0,Sint_Maarten,SX,SXM,42389.0,America,
23878,26/03/2020,26,03,2020,1,0,Sint_Maarten,SX,SXM,42389.0,America,
23879,03/03/2020,03,03,2020,1,0,Sint_Maarten,SX,SXM,42389.0,America,
23880,10/07/2020,10,07,2020,53,0,Slovakia,SK,SVK,5450421.0,Europe,4.05473265
23881,09/07/2020,09,07,2020,31,0,Slovakia,SK,SVK,5450421.0,Europe,3.50431646
23882,08/07/2020,08,07,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,3.26580277
23883,07/07/2020,07,07,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,3.24745556
23884,06/07/2020,06,07,2020,15,0,Slovakia,SK,SVK,5450421.0,Europe,3.24745556
23885,05/07/2020,05,07,2020,29,0,Slovakia,SK,SVK,5450421.0,Europe,2.99059467
23886,04/07/2020,04,07,2020,20,0,Slovakia,SK,SVK,5450421.0,Europe,2.64199775
23887,03/07/2020,03,07,2020,13,0,Slovakia,SK,SVK,5450421.0,Europe,2.53191451
23888,02/07/2020,02,07,2020,20,0,Slovakia,SK,SVK,5450421.0,Europe,2.31174803
23889,01/07/2020,01,07,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,2.10992876
23890,30/06/2020,30,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,2.07323434
23891,29/06/2020,29,06,2020,7,0,Slovakia,SK,SVK,5450421.0,Europe,2.12827596
23892,28/06/2020,28,06,2020,14,0,Slovakia,SK,SVK,5450421.0,Europe,2.05488714
23893,27/06/2020,27,06,2020,13,0,Slovakia,SK,SVK,5450421.0,Europe,1.85306786
23894,26/06/2020,26,06,2020,23,0,Slovakia,SK,SVK,5450421.0,Europe,1.63290139
23895,25/06/2020,25,06,2020,18,0,Slovakia,SK,SVK,5450421.0,Europe,1.35769329
23896,24/06/2020,24,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,1.06413798
23897,23/06/2020,23,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,1.06413798
23898,22/06/2020,22,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,1.08248519
23899,21/06/2020,21,06,2020,10,0,Slovakia,SK,SVK,5450421.0,Europe,1.06413798
23900,20/06/2020,20,06,2020,14,0,Slovakia,SK,SVK,5450421.0,Europe,0.91736033
23901,19/06/2020,19,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,0.66049944
23902,18/06/2020,18,06,2020,9,0,Slovakia,SK,SVK,5450421.0,Europe,0.66049944
23903,17/06/2020,17,06,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,0.5504162
23904,16/06/2020,16,06,2020,4,0,Slovakia,SK,SVK,5450421.0,Europe,0.5504162
23905,15/06/2020,15,06,2020,3,0,Slovakia,SK,SVK,5450421.0,Europe,0.47702737
23906,14/06/2020,14,06,2020,3,0,Slovakia,SK,SVK,5450421.0,Europe,0.44033296
23907,13/06/2020,13,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,0.40363854
23908,12/06/2020,12,06,2020,8,0,Slovakia,SK,SVK,5450421.0,Europe,0.38529134
23909,11/06/2020,11,06,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,0.33024972
23910,10/06/2020,10,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,0.33024972
23911,09/06/2020,09,06,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,0.34859692
23912,08/06/2020,08,06,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,0.34859692
23913,07/06/2020,07,06,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,0.44033296
23914,06/06/2020,06,06,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,0.42198575
23915,05/06/2020,05,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,0.44033296
23916,04/06/2020,04,06,2020,3,0,Slovakia,SK,SVK,5450421.0,Europe,0.53206899
23917,03/06/2020,03,06,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,0.49537458
23918,02/06/2020,02,06,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,0.49537458
23919,01/06/2020,01,06,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,0.51372178
23920,31/05/2020,31,05,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,0.51372178
23921,30/05/2020,30,05,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,0.73388826
23922,29/05/2020,29,05,2020,5,0,Slovakia,SK,SVK,5450421.0,Europe,0.78892988
23923,28/05/2020,28,05,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,0.8439715
23924,27/05/2020,27,05,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,0.88066592
23925,26/05/2020,26,05,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,0.99074915
23926,25/05/2020,25,05,2020,5,0,Slovakia,SK,SVK,5450421.0,Europe,0.95405474
23927,24/05/2020,24,05,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,0.89901312
23928,23/05/2020,23,05,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,0.88066592
23929,22/05/2020,22,05,2020,6,0,Slovakia,SK,SVK,5450421.0,Europe,1.04579077
23930,21/05/2020,21,05,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,1.22926284
23931,20/05/2020,20,05,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,1.35769329
23932,19/05/2020,19,05,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,1.50447094
23933,18/05/2020,18,05,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,1.57785977
23934,17/05/2020,17,05,2020,13,1,Slovakia,SK,SVK,5450421.0,Europe,1.57785977
23935,16/05/2020,16,05,2020,3,0,Slovakia,SK,SVK,5450421.0,Europe,1.41273491
23936,15/05/2020,15,05,2020,8,0,Slovakia,SK,SVK,5450421.0,Europe,1.48612373
23937,14/05/2020,14,05,2020,4,0,Slovakia,SK,SVK,5450421.0,Europe,1.43108211
23938,13/05/2020,13,05,2020,8,1,Slovakia,SK,SVK,5450421.0,Europe,1.48612373
23939,12/05/2020,12,05,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,1.3943877
23940,11/05/2020,11,05,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,1.43108211
23941,10/05/2020,10,05,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,1.50447094
23942,09/05/2020,09,05,2020,10,0,Slovakia,SK,SVK,5450421.0,Europe,1.74298462
23943,08/05/2020,08,05,2020,16,1,Slovakia,SK,SVK,5450421.0,Europe,2.20166479
23944,07/05/2020,07,05,2020,8,0,Slovakia,SK,SVK,5450421.0,Europe,3.39423322
23945,06/05/2020,06,05,2020,8,0,Slovakia,SK,SVK,5450421.0,Europe,4.07307986
23946,05/05/2020,05,05,2020,5,1,Slovakia,SK,SVK,5450421.0,Europe,4.40332958
23947,04/05/2020,04,05,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,4.53176002
23948,03/05/2020,03,05,2020,4,1,Slovakia,SK,SVK,5450421.0,Europe,5.83441169
23949,02/05/2020,02,05,2020,7,0,Slovakia,SK,SVK,5450421.0,Europe,6.49491113
23950,01/05/2020,01,05,2020,5,1,Slovakia,SK,SVK,5450421.0,Europe,7.68747955
23951,30/04/2020,30,04,2020,7,2,Slovakia,SK,SVK,5450421.0,Europe,9.68732507
23952,29/04/2020,29,04,2020,3,2,Slovakia,SK,SVK,5450421.0,Europe,10.07261641
23953,28/04/2020,28,04,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,11.22849042
23954,27/04/2020,27,04,2020,6,1,Slovakia,SK,SVK,5450421.0,Europe,11.68717059
23955,26/04/2020,26,04,2020,13,0,Slovakia,SK,SVK,5450421.0,Europe,11.83394824
23956,25/04/2020,25,04,2020,35,2,Slovakia,SK,SVK,5450421.0,Europe,11.83394824
23957,24/04/2020,24,04,2020,81,1,Slovakia,SK,SVK,5450421.0,Europe,11.4486569
23958,23/04/2020,23,04,2020,45,0,Slovakia,SK,SVK,5450421.0,Europe,10.31113009
23959,22/04/2020,22,04,2020,26,1,Slovakia,SK,SVK,5450421.0,Europe,11.33857366
23960,21/04/2020,21,04,2020,12,1,Slovakia,SK,SVK,5450421.0,Europe,11.723865
23961,20/04/2020,20,04,2020,72,1,Slovakia,SK,SVK,5450421.0,Europe,12.40271164
23962,19/04/2020,19,04,2020,40,2,Slovakia,SK,SVK,5450421.0,Europe,11.33857366
23963,18/04/2020,18,04,2020,72,1,Slovakia,SK,SVK,5450421.0,Europe,10.98997674
23964,17/04/2020,17,04,2020,114,2,Slovakia,SK,SVK,5450421.0,Europe,10.10931082
23965,16/04/2020,16,04,2020,28,4,Slovakia,SK,SVK,5450421.0,Europe,8.49475664
23966,15/04/2020,15,04,2020,66,0,Slovakia,SK,SVK,5450421.0,Europe,8.6598815
23967,14/04/2020,14,04,2020,27,0,Slovakia,SK,SVK,5450421.0,Europe,7.94434045
23968,13/04/2020,13,04,2020,14,0,Slovakia,SK,SVK,5450421.0,Europe,7.44896587
23969,12/04/2020,12,04,2020,13,0,Slovakia,SK,SVK,5450421.0,Europe,7.94434045
23970,11/04/2020,11,04,2020,14,0,Slovakia,SK,SVK,5450421.0,Europe,7.70582676
23971,10/04/2020,10,04,2020,19,0,Slovakia,SK,SVK,5450421.0,Europe,8.71492312
23972,09/04/2020,09,04,2020,101,0,Slovakia,SK,SVK,5450421.0,Europe,8.54979826
23973,08/04/2020,08,04,2020,47,0,Slovakia,SK,SVK,5450421.0,Europe,6.91689688
23974,07/04/2020,07,04,2020,49,2,Slovakia,SK,SVK,5450421.0,Europe,6.29309185
23975,06/04/2020,06,04,2020,14,0,Slovakia,SK,SVK,5450421.0,Europe,5.50416197
23976,05/04/2020,05,04,2020,21,0,Slovakia,SK,SVK,5450421.0,Europe,5.37573153
23977,04/04/2020,04,04,2020,24,0,Slovakia,SK,SVK,5450421.0,Europe,5.74267566
23978,03/04/2020,03,04,2020,26,0,Slovakia,SK,SVK,5450421.0,Europe,5.55920359
23979,02/04/2020,02,04,2020,37,0,Slovakia,SK,SVK,5450421.0,Europe,5.37573153
23980,01/04/2020,01,04,2020,27,0,Slovakia,SK,SVK,5450421.0,Europe,4.88035695
23981,31/03/2020,31,03,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,4.62349606
23982,30/03/2020,30,03,2020,41,0,Slovakia,SK,SVK,5450421.0,Europe,5.04548181
23983,29/03/2020,29,03,2020,0,0,Slovakia,SK,SVK,5450421.0,Europe,4.60514885
23984,28/03/2020,28,03,2020,69,0,Slovakia,SK,SVK,5450421.0,Europe,4.86200974
23985,27/03/2020,27,03,2020,10,0,Slovakia,SK,SVK,5450421.0,Europe,3.76117735
23986,26/03/2020,26,03,2020,12,0,Slovakia,SK,SVK,5450421.0,Europe,3.77952455
23987,25/03/2020,25,03,2020,13,0,Slovakia,SK,SVK,5450421.0,Europe,3.61439969
23988,24/03/2020,24,03,2020,6,0,Slovakia,SK,SVK,5450421.0,Europe,3.41258042
23989,23/03/2020,23,03,2020,7,0,Slovakia,SK,SVK,5450421.0,Europe,3.3391916
23990,22/03/2020,22,03,2020,41,0,Slovakia,SK,SVK,5450421.0,Europe,3.24745556
23991,21/03/2020,21,03,2020,14,0,Slovakia,SK,SVK,5450421.0,Europe,2.5135673
23992,20/03/2020,20,03,2020,16,0,Slovakia,SK,SVK,5450421.0,Europe,
23993,19/03/2020,19,03,2020,10,0,Slovakia,SK,SVK,5450421.0,Europe,
23994,18/03/2020,18,03,2020,13,0,Slovakia,SK,SVK,5450421.0,Europe,
23995,17/03/2020,17,03,2020,23,0,Slovakia,SK,SVK,5450421.0,Europe,
23996,16/03/2020,16,03,2020,17,0,Slovakia,SK,SVK,5450421.0,Europe,
23997,15/03/2020,15,03,2020,14,0,Slovakia,SK,SVK,5450421.0,Europe,
23998,14/03/2020,14,03,2020,9,0,Slovakia,SK,SVK,5450421.0,Europe,
23999,13/03/2020,13,03,2020,11,0,Slovakia,SK,SVK,5450421.0,Europe,
24000,12/03/2020,12,03,2020,3,0,Slovakia,SK,SVK,5450421.0,Europe,
24001,11/03/2020,11,03,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,
24002,09/03/2020,09,03,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,
24003,08/03/2020,08,03,2020,2,0,Slovakia,SK,SVK,5450421.0,Europe,
24004,07/03/2020,07,03,2020,1,0,Slovakia,SK,SVK,5450421.0,Europe,
24005,10/07/2020,10,07,2020,13,0,Slovenia,SI,SVN,2080908.0,Europe,11.00481136
24006,09/07/2020,09,07,2020,24,0,Slovenia,SI,SVN,2080908.0,Europe,10.66841975
24007,08/07/2020,08,07,2020,23,0,Slovenia,SI,SVN,2080908.0,Europe,9.85146869
24008,07/07/2020,07,07,2020,16,0,Slovenia,SI,SVN,2080908.0,Europe,9.37090924
24009,06/07/2020,06,07,2020,21,0,Slovenia,SI,SVN,2080908.0,Europe,8.65007007
24010,05/07/2020,05,07,2020,30,0,Slovenia,SI,SVN,2080908.0,Europe,7.68895117
24011,04/07/2020,04,07,2020,16,0,Slovenia,SI,SVN,2080908.0,Europe,6.53560849
24012,03/07/2020,03,07,2020,20,0,Slovenia,SI,SVN,2080908.0,Europe,5.86282527
24013,02/07/2020,02,07,2020,13,0,Slovenia,SI,SVN,2080908.0,Europe,5.28615393
24014,01/07/2020,01,07,2020,15,0,Slovenia,SI,SVN,2080908.0,Europe,4.85365043
24015,30/06/2020,30,06,2020,4,0,Slovenia,SI,SVN,2080908.0,Europe,4.27697909
24016,29/06/2020,29,06,2020,9,0,Slovenia,SI,SVN,2080908.0,Europe,4.13281125
24017,28/06/2020,28,06,2020,14,0,Slovenia,SI,SVN,2080908.0,Europe,3.84447558
24018,27/06/2020,27,06,2020,11,0,Slovenia,SI,SVN,2080908.0,Europe,3.26780425
24019,26/06/2020,26,06,2020,6,0,Slovenia,SI,SVN,2080908.0,Europe,2.83530074
24020,25/06/2020,25,06,2020,7,0,Slovenia,SI,SVN,2080908.0,Europe,2.54696507
24021,24/06/2020,24,06,2020,13,2,Slovenia,SI,SVN,2080908.0,Europe,2.30668535
24022,23/06/2020,23,06,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,1.73001401
24023,22/06/2020,22,06,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,1.68195807
24024,21/06/2020,21,06,2020,6,0,Slovenia,SI,SVN,2080908.0,Europe,1.63390212
24025,20/06/2020,20,06,2020,2,0,Slovenia,SI,SVN,2080908.0,Europe,1.3936224
24026,19/06/2020,19,06,2020,8,0,Slovenia,SI,SVN,2080908.0,Europe,1.53779023
24027,18/06/2020,18,06,2020,4,0,Slovenia,SI,SVN,2080908.0,Europe,1.24945457
24028,17/06/2020,17,06,2020,3,0,Slovenia,SI,SVN,2080908.0,Europe,1.15334268
24029,16/06/2020,16,06,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,1.00917484
24030,15/06/2020,15,06,2020,3,0,Slovenia,SI,SVN,2080908.0,Europe,1.05723079
24031,14/06/2020,14,06,2020,2,0,Slovenia,SI,SVN,2080908.0,Europe,0.91306295
24032,13/06/2020,13,06,2020,2,0,Slovenia,SI,SVN,2080908.0,Europe,0.81695106
24033,12/06/2020,12,06,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.72083917
24034,11/06/2020,11,06,2020,2,1,Slovenia,SI,SVN,2080908.0,Europe,0.81695106
24035,10/06/2020,10,06,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,0.81695106
24036,09/06/2020,09,06,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.76889512
24037,08/06/2020,08,06,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.76889512
24038,07/06/2020,07,06,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,0.81695106
24039,06/06/2020,06,06,2020,5,0,Slovenia,SI,SVN,2080908.0,Europe,0.76889512
24040,05/06/2020,05,06,2020,2,0,Slovenia,SI,SVN,2080908.0,Europe,0.52861539
24041,04/06/2020,04,06,2020,2,0,Slovenia,SI,SVN,2080908.0,Europe,0.4325035
24042,03/06/2020,03,06,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.33639161
24043,02/06/2020,02,06,2020,2,0,Slovenia,SI,SVN,2080908.0,Europe,0.38444756
24044,01/06/2020,01,06,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.33639161
24045,31/05/2020,31,05,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.33639161
24046,30/05/2020,30,05,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.38444756
24047,29/05/2020,29,05,2020,2,1,Slovenia,SI,SVN,2080908.0,Europe,0.38444756
24048,28/05/2020,28,05,2020,2,1,Slovenia,SI,SVN,2080908.0,Europe,0.33639161
24049,27/05/2020,27,05,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.28833567
24050,26/05/2020,26,05,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.38444756
24051,25/05/2020,25,05,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,0.4325035
24052,24/05/2020,24,05,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.52861539
24053,23/05/2020,23,05,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.67278323
24054,22/05/2020,22,05,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,0.86500701
24055,21/05/2020,21,05,2020,0,2,Slovenia,SI,SVN,2080908.0,Europe,0.91306295
24056,20/05/2020,20,05,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,0.9611189
24057,19/05/2020,19,05,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,1.05723079
24058,18/05/2020,18,05,2020,0,1,Slovenia,SI,SVN,2080908.0,Europe,1.29751051
24059,17/05/2020,17,05,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,1.29751051
24060,16/05/2020,16,05,2020,0,0,Slovenia,SI,SVN,2080908.0,Europe,1.48973429
24061,15/05/2020,15,05,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,1.73001401
24062,14/05/2020,14,05,2020,1,1,Slovenia,SI,SVN,2080908.0,Europe,2.21057346
24063,13/05/2020,13,05,2020,2,0,Slovenia,SI,SVN,2080908.0,Europe,2.64307696
24064,12/05/2020,12,05,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,2.59502102
24065,11/05/2020,11,05,2020,3,1,Slovenia,SI,SVN,2080908.0,Europe,2.54696507
24066,10/05/2020,10,05,2020,3,1,Slovenia,SI,SVN,2080908.0,Europe,3.31586019
24067,09/05/2020,09,05,2020,4,1,Slovenia,SI,SVN,2080908.0,Europe,3.89253153
24068,08/05/2020,08,05,2020,1,0,Slovenia,SI,SVN,2080908.0,Europe,4.03669936
24069,07/05/2020,07,05,2020,1,1,Slovenia,SI,SVN,2080908.0,Europe,4.6133707
24070,06/05/2020,06,05,2020,3,1,Slovenia,SI,SVN,2080908.0,Europe,5.19004204
24071,05/05/2020,05,05,2020,6,1,Slovenia,SI,SVN,2080908.0,Europe,5.28615393
24072,04/05/2020,04,05,2020,0,2,Slovenia,SI,SVN,2080908.0,Europe,5.23809798
24073,03/05/2020,03,05,2020,5,1,Slovenia,SI,SVN,2080908.0,Europe,5.86282527
24074,02/05/2020,02,05,2020,5,2,Slovenia,SI,SVN,2080908.0,Europe,6.24727283
24075,01/05/2020,01,05,2020,11,2,Slovenia,SI,SVN,2080908.0,Europe,7.73700711
24076,30/04/2020,30,04,2020,10,3,Slovenia,SI,SVN,2080908.0,Europe,8.16951062
24077,29/04/2020,29,04,2020,1,3,Slovenia,SI,SVN,2080908.0,Europe,9.03451762
24078,28/04/2020,28,04,2020,0,1,Slovenia,SI,SVN,2080908.0,Europe,9.37090924
24079,27/04/2020,27,04,2020,19,1,Slovenia,SI,SVN,2080908.0,Europe,9.70730085
24080,26/04/2020,26,04,2020,15,1,Slovenia,SI,SVN,2080908.0,Europe,9.61118896
24081,25/04/2020,25,04,2020,7,1,Slovenia,SI,SVN,2080908.0,Europe,10.23591624
24082,24/04/2020,24,04,2020,13,0,Slovenia,SI,SVN,2080908.0,Europe,11.62953864
24083,23/04/2020,23,04,2020,13,2,Slovenia,SI,SVN,2080908.0,Europe,12.59065754
24084,22/04/2020,22,04,2020,5,3,Slovenia,SI,SVN,2080908.0,Europe,13.69594427
24085,21/04/2020,21,04,2020,5,0,Slovenia,SI,SVN,2080908.0,Europe,15.08956667
24086,20/04/2020,20,04,2020,13,4,Slovenia,SI,SVN,2080908.0,Europe,16.00262962
24087,19/04/2020,19,04,2020,13,4,Slovenia,SI,SVN,2080908.0,Europe,16.33902123
24088,18/04/2020,18,04,2020,36,5,Slovenia,SI,SVN,2080908.0,Europe,17.78069958
24089,17/04/2020,17,04,2020,20,0,Slovenia,SI,SVN,2080908.0,Europe,17.82875552
24090,16/04/2020,16,04,2020,28,5,Slovenia,SI,SVN,2080908.0,Europe,19.55876954
24091,15/04/2020,15,04,2020,8,1,Slovenia,SI,SVN,2080908.0,Europe,19.51071359
24092,14/04/2020,14,04,2020,7,2,Slovenia,SI,SVN,2080908.0,Europe,21.57711922
24093,13/04/2020,13,04,2020,17,3,Slovenia,SI,SVN,2080908.0,Europe,22.82657378
24094,12/04/2020,12,04,2020,28,5,Slovenia,SI,SVN,2080908.0,Europe,23.88380457
24095,11/04/2020,11,04,2020,36,2,Slovenia,SI,SVN,2080908.0,Europe,25.37353886
24096,10/04/2020,10,04,2020,33,3,Slovenia,SI,SVN,2080908.0,Europe,26.28660181
24097,09/04/2020,09,04,2020,36,4,Slovenia,SI,SVN,2080908.0,Europe,27.05549693
24098,08/04/2020,08,04,2020,34,6,Slovenia,SI,SVN,2080908.0,Europe,27.63216827
24099,07/04/2020,07,04,2020,24,2,Slovenia,SI,SVN,2080908.0,Europe,27.82439204
24100,06/04/2020,06,04,2020,20,6,Slovenia,SI,SVN,2080908.0,Europe,28.01661582
24101,05/04/2020,05,04,2020,43,2,Slovenia,SI,SVN,2080908.0,Europe,28.54523122
24102,04/04/2020,04,04,2020,37,4,Slovenia,SI,SVN,2080908.0,Europe,28.49717527
24103,03/04/2020,03,04,2020,56,1,Slovenia,SI,SVN,2080908.0,Europe,27.7763361
24104,02/04/2020,02,04,2020,27,2,Slovenia,SI,SVN,2080908.0,Europe,26.67104937
24105,01/04/2020,01,04,2020,51,2,Slovenia,SI,SVN,2080908.0,Europe,25.90215425
24106,31/03/2020,31,03,2020,33,0,Slovenia,SI,SVN,2080908.0,Europe,24.50853185
24107,30/03/2020,30,03,2020,39,2,Slovenia,SI,SVN,2080908.0,Europe,24.5565878
24108,29/03/2020,29,03,2020,59,0,Slovenia,SI,SVN,2080908.0,Europe,24.50853185
24109,28/03/2020,28,03,2020,55,4,Slovenia,SI,SVN,2080908.0,Europe,23.5954689
24110,27/03/2020,27,03,2020,49,1,Slovenia,SI,SVN,2080908.0,Europe,23.11490945
24111,26/03/2020,26,03,2020,48,1,Slovenia,SI,SVN,2080908.0,Europe,22.63435
24112,25/03/2020,25,03,2020,38,2,Slovenia,SI,SVN,2080908.0,Europe,21.57711922
24113,24/03/2020,24,03,2020,28,0,Slovenia,SI,SVN,2080908.0,Europe,20.47183249
